"
              Embrace Fearlessly the...
            ","
                  Barry Lopez "
"
              Operation Pineapple Express
            ","
                Scott Mann "
"
              Tell Everyone On This Train I...
            ","
                  Maeve Higgins "
"
              Phil: the Rip-Roaring (and...
            ","
                  Alan Shipnuck "
"
              Who Is Kamala Harris?
            ","
                  Kirsten Anderson "
"
              The Other Side of Yet:...
            ","
                Michelle D. Hord "
"
              Without You, There Is No Us
            ","
                Suki Kim "
"
              Life's Work
            ","
                  David Milch "
"
              Six Walks
            ","
                Ben Shattuck "
"
              Bitcoin Widow
            ","
                  Jennifer Robertson "
"
              And Away...
            ","
                Bob Mortimer "
"
              The Hangman and His Wife
            ","
                  Nancy Dougherty "
"
              Fire Island
            ","
                Jack Parlett "
"
              Stories to Tell
            ","
                  Richard Marx "
"
              537 Days of Winter
            ","
                  David Knoff "
"
              The Jeffersonians
            ","
                Kevin R. C. Gutzman "
"
              The Fixed Stars
            ","
                Molly Wizenberg "
"
              Queens of the Age of Chivalry
            ","
                Alison Weir "
"
              Hope, Grace, & Faith
            ","
                Leah Messer "
"
              Michelle Obama
            ","
                Peter Slevin "
"
              Harlem's Little Blackbird
            ","
                  Renée Watson "
"
              Unbelievable
            ","
                Katy Tur "
"
              The Reaper
            ","
                  Nicholas Irving "
"
              The Lonely Stories
            ","
                Natalie Eve Garrett "
"
              Women Who Dared
            ","
                  Linda Skeers "
"
              Love Me as I Am
            ","
                Garcelle Beauvais "
"
              Daring to Hope
            ","
                  Katie Davis Majors "
